CBKPRCA_0006501,2,4,26,25545db971c7bbebe60d45a1911dbd0fff6e208ea2a735215247911a90cbdf32.json
CBCROMU_0008701,3,5,53,fc62265942583759ff02690691e4a1b72f090035f4ae6a2a1c4baf362b6f8c8f.json
CBCROMU_0004701,1,7,91,7ac3f5e58c617da9d3bb71a0bee56bec50f7d28ccbf972d4a2019089d2286322.json
CBKPRCA_0009302,5,1,36,f86ea665f3d101cfccd56d46bf0d76667043350456c0536edba46ae24ded97db.json
CBCROMU_0006501,2,4,85,3f08c37341bfb0c3febe460a55f804cb7cbe07c63a1396c1a506a0452cd535b8.json
CBNRFIN_0006301,2,1,52,2f9e3dec8f13a42e37008cc77073734af78def75b549e5b3a9663885405a283d.json
CBNRFIN_0007101,3,1,37,1b2f8d0a05c793d4a13720444edf106cdd906810909cea500418ccd3b3dec11c.json
CBNRFIN_0004301,3,1,59,e83a5dff202c833fdbea0e5526eddb8d89c493f80bf6d34994ba3a46c7a9a255.json
CBKPRCA_0007701,2,7,86,954b4d8c918fdc37b2ea5bef42c7976fe0d769d33a9b9749314d3d537171c45b.json
CBCROMU_0004801,3,6,39,bb94a1fb1c48658d2996823650f1ed46cb6002fae59bdd1b4a36fbd51e348a9c.json
CBKPRCA_0011901,2,4,24,93c7ef41acecce86835406d90a4a1a858c618b5b630c827a0feb80186f4a825e.json
CBCROMU_0009801,5,6,43,c484ae6579c5fcbdb83531e9696e361cc2ddc397cda1034ccc4e7ea2e790ff09.json
CBKPRCA_0009302,1,2,40,e5b3cfde66348aeb123ad678e8580ae69eacc93ba23e018058028cc4c351918b.json
CBKPRCA_0008101,2,7,31,020c4440cc843198ae00783186aa7d9d06405a598e608839453f7f836efdf9a4.json
CBKPRCA_0010201,2,6,19,db93064a716273c723ad1017adae6a21339aa9e7794db2fc09e4b972e9d5585c.json
CBCROMU_0006101,1,3,72,29baf0af2f3747adb8af4f9a0cc2a0489bddf2300e465846782c4376733cf3bb.json
CBNRFIN_0007101,5,3,39,5cfe030f35ea9b15145eb5b9518c906baf5717c081aaf0af86baf58fbeb8aae7.json
CBCROMU_0007801,2,4,83,4f0a48f8412efedfd3a161b287988fb5d23288fc90f3427b31c7f6ddc0e45936.json
CBNRFIN_0006901,5,7,18,fecc058b1a062fa38119f4ed7183124624c4429c526f2c8bfb5852358b5ff4b9.json
CBCROMU_0005501,4,1,23,33bd0379ea20cb3f9059dd2680d1c82108f804c5b2e11f91b03ca116e52622fa.json
CBCROMU_0006601,3,2,87,6833ffe0703d82984642460ddb8f58ad0441cec29d722d22760128648a4e9d62.json
CBCROMU_0009201,1,2,17,8055157821886b71170e25219011a361445fe31f6aeb127a953b2a319bfd6e88.json
CBKPRCA_0008601,2,6,88,fb0f94ebc0962b35487d770662f7163bbdd5d00cc43affa11819787b42235eb2.json
CBNRFIN_0005201,3,5,92,b74f94b8029eb9f97df842cd187228cd693f17aacc90f42cc9d3f2da7be02956.json
CBKPRCA_0007301,1,2,60,e96ee38f360ce77b7e80074e0b9773fc507f58180cbf8c6a1d43782915e1bda9.json
CBKPRCA_0007504,5,1,8,ffe427029d847e5be48fc73a71f1a9e0783b4d609a4032055c5cba46ec96b128.json
CBCROMU_0008801,1,7,58,f6a2fff74c8013c1892db0316fd7885011cdb3a619d03c96b7b8644d6efa7255.json
CBKPRCA_0009302,1,7,41,60f5c1594c3b84ae1d0c20a745d78c3ef0bd0d40e7cd62bf9678ee02ada33300.json
CBCROMU_0008201,5,1,41,c2e9b932ca24320509fe2a8f352bd8bb946fd3f8c52b5e0cb06fef2a63ec5ef5.json
CBCROMU_0009401,6,3,11,5f87b878520e55b5eaed90aa26e3bb19150bbdc94f50efdf22139639ee8f52c0.json
CBKPRCA_0009901,2,1,59,c9d5d32ca67c33a7b11e12936db17e3f220bb0bda10c89202c100b73ab057528.json
CBCROMU_0006501,6,3,92,c06e3aaac84ea32dee528eb5177eb8cadbee8d6d93fa6c4a8e88a5c84ca660f1.json
CBCROMU_0004601,3,5,55,32c50f7339ed190f3e8765325f637fba8e09b827aa721dc3e9951dc50b1e1d6b.json
CBKPRCA_0007504,2,7,5,ba11dafb140b4e43f81ed68b4dc5430d9bdb824ac753f6fd4ee0e4e692b59bdd.json
CBCROMU_0006401,5,6,16,fb97754fef142388f091ba03915f3f4e771367704e92957fd1e6b626d0f2002a.json
CBCROMU_0006601,1,2,94,b169b0830b4ca5adb2970d8b2a0caf6bc5a78e4e8c64d2bcfcfb6fb02938c24e.json
CBNRFIN_0006301,6,4,58,b411aa67cb358db81f030f71eee06c2f8d0ccb9c6e8cfb04b0d2a50d25f4a8a2.json
CBKPRCA_0006501,3,7,36,b89e7c0f7d5f09c3b557923b3377312344c0ca72bb77ab06b6b9008ee3edd149.json
CBNRFIN_0007101,2,4,36,3e6eb798564282d6db71a993784fe78daad80ee59e05d09678838205aa07fbd1.json
CBKPRCA_0007504,3,5,15,ea4efdda8e32240503917756e29bd1b4743c7a113e0bb04970ff13d6f1192e1d.json
CBCROMU_0009501,3,7,22,458eb0cc9c92882ce1077f609a9de316ace2d3543bcb4a6887452b1996f562e7.json
CBNRFIN_0005401,3,2,43,54e119267931cf136abb1bc0c8266c89c08cebf5e2e5072950385451c2aa7e46.json
CBKPRCA_0011103,3,1,14,3fc0baa5e788dab3e7120639a148e20ab12c1af93ffbaad9db11f3f3777762ae.json
CBNRFIN_0004901,5,3,6,2804eab30ebd43de4bcb2bb7bab690850948179e98e49f2c88bcf933cfaf825d.json
CBCROMU_0004701,3,4,81,3018302ab660940f4f0f6f1475d17a335d18dc412b83a7301bc786fae201bb71.json
CBCROMU_0005501,4,5,11,c28064b048163ffe2672c73beacf1541554e835e4aad3a08b46e5a717f5ab906.json
CBNRFIN_0004401,3,5,62,27fa837b98c72a608453b4a0e579124a705c88b9e06b591e7c26c5ae79f4d454.json
CBNRFIN_0004401,3,5,60,757ee400080ac5b77f74a779261908ce3cc69d6518f1277566b62e5452a783d0.json
CBKPRCA_0007301,2,1,71,4759f9ec98d6aaaf3a20db838da8f21c5a3144535387cecebc5fcad689fa2b9d.json
CBCROMU_0009701,2,7,24,620ff1a7f81e73cc593c3db154eb05a094f22b07091fc3ac4ae39d8444ab8226.json
CBKPRCA_0007101,3,6,5,c74ac8cd4d713210ea31b0cf6bc02a732b3b3fef7ffea8dd190d57a3d042dc85.json
CBKPRCA_0010101,1,4,14,2d7e10d18be8e18396578824e0a3ee55a627c222a7cc7fabd191d10d7c839ffd.json
CBCROMU_0009304,1,7,56,cf95c44ebb8e1abe4edc5585c14069bd37de0265417baa071d46d9472fa874db.json
CBCROMU_0005501,3,2,9,36ba6bb734f4cfadc0b5401e25911af39d8e0769ad60b00e24538781cb93bb57.json
CBNRFIN_0006501,2,3,58,653216b8a196d300d347f6f595aaf17b8d6506135ccab1768ab39f901d9b9c32.json
CBKPRCA_0007504,2,1,9,da4163a0dcd415da93dde1f8b13d84a7b08e75428174a4d48fb298a8814613d8.json
CBKPRCA_0006501,5,2,25,1c758c646fd06af68fe49c329c2c703f5db0862f463e624336327228488871ee.json
CBCROMU_0009601,2,4,14,c1eafdabad2d9d374e5eaec4e88a6de99edd657ac1dd50c8629d012b3442054c.json
CBCROMU_0009401,3,7,5,c1587b192ad7a18457bf8b64e2f7f61f1ae0660995ff34f0b8bd1fd9cb9e6662.json
CBNRFIN_0004401,3,7,64,dadb46a65ebd6ad25603bd5d1504f1ef630fd4f31adc5f994d40a1c66ee15598.json
CBCROMU_0008701,1,6,47,58be5ca2511ec0e1656253aca88927e50d5ec863940adc05e86139f4edee1732.json
CBCROMU_0006101,2,3,88,9b01267e098b66c38368fb68e69e181e01fee97e0dc541888e570b59a408b292.json
CBCROMU_0009401,1,6,20,68503ea9f36e5af82280e34fc52b0e453bd9d9ccebd8e854d9501bc4a50f465b.json
CBKPRCA_0009701,3,7,10,25fc330fffb5a2f36c2b84274e6d60b24ea22365a592afa8e098de79bc884cef.json
CBCROMU_0006101,3,6,90,7cb2d83edcdb7c6ea195c6c6e551cb9d40837e1a863fc81289367e487f81f39a.json
CBNRFIN_0004901,2,4,11,7289303d24ebb26239c94741668f279129708baa1567ac03e1de2f8d3ded2ed9.json
CBNRFIN_0006401,1,7,32,2c239170869258cf31f712e4580fb0e7bd11a375f510d55e90d7f2e04792fb07.json
CBCROMU_0004601,2,7,60,45cdec0c6e2e7523013da86258f6e33886da6e0cab76b05c199c60e2fad1c714.json
CBKPRCA_0007701,2,6,87,0ec1ec2b12c8a7e8840de5222d778d553eed8b70574e73e6fa024b2aed05823d.json
CBKPRCA_0006901,4,1,79,b328a40bd30de8dea574d4f0e6360a8970e835dffd141152f31ffc9ef59b0358.json
CBNRFIN_0007206,2,6,77,be8c4727a73755ae433bf792d9bc08c6c92b7581ea9e0d3e5e54ca09eb790cc9.json
CBNRFIN_0004301,1,7,59,155e0f08cb88180e386f551848c3685ee4d7f4dbc5dea0a84e3cd0fc97211961.json
CBCROMU_0009601,5,4,9,294cd0d67ca2b0fe79e7a40ba266e7c6f7ad04b88933eeae40701bb6c6c5a9bc.json
CBKPRCA_0011901,2,3,31,c10d277d30401a20884b80369c8bbcd62d3f6491abbccbb67de7054b835e1bc0.json
CBNRFIN_0007101,2,5,35,577d361fc8f52a16e6c844b554fe83bdf7ef72842c5af7f38d3ebfbb7555ee20.json
CBCROMU_0008801,3,5,63,671ba569ba80e4f879729cbe764a336a4d3c555c17bb2f1287563036b3523e15.json
CBCROMU_0005501,5,6,2,963d04e2c19df9eeaa9d451fad2f0c21d264aa6f749a5b7f0bdfeed5f2c2fa41.json
CBCROMU_0008701,2,4,47,6ad0b5c3ccb55147ec3732c73d3780eb8882b8f40dd2bde1165ab47676a624a1.json
CBCROMU_0005401,1,4,35,c08342a65687d19df59f28c0e74c8ecc484ff13df387b3e005a6e608524c3f7e.json
CBCROMU_0007601,2,4,33,9b2b01d2710951411be4d01f3124dd3115834725ed1f85b5ca1807fbe5ca2858.json
CBNRFIN_0004401,2,7,64,2fc5735b27f43840896344d975bc5a07d2849e337c0d997e70b3082922469f03.json
CBCROMU_0007301,1,3,31,af662c8c06439d105a755a3d0f49ca4ab268366bad9dc9c7d5f0fe61b80621cf.json
CBCROMU_0005501,3,1,23,cab258c5589ba15e41bdcb688b65671447cb9ae0f98a0ab88eb77fdad43a0a51.json
CBCROMU_0007201,2,1,20,4957141c6b006620e10f66208e6f8d3a31382842c341a5b84d2445ff4ebde927.json
CBCROMU_0008801,1,5,59,f143decef54330343a6ddb0bf35d3b8e9e99e7c0c9cf495583668ea2432264ba.json
CBYAN01_0001501,1,6,61,01d5de6a5ce0d7c39c127579b63e7bc3537c819507709465f2e1358b0c3465bc.json
CBKPRCA_0008601,1,6,83,3660bc96bbd5d0d73a8093a38506cf9048a1abfd11816622a3763a91412cd58b.json
CBCROMU_0006401,3,1,8,a46d741ee28806c4d7e6d5d6d38a7b459b9ef510776df5d558304bf86fccde10.json
CBKPRCA_0009701,1,7,7,3d2289ec80bd5489d2551e9196a22c2893c33e553f1b54ef5737e6dcb51f3e3c.json
CBCROMU_0007601,5,3,40,e4a5c334172e3cdf184a32ec08ed9712a6a37d5c598c06ec5b7f781358247389.json
CBCROMU_0007201,1,4,18,f8a6ac37485c193b3f58d351ced41ac5192f94401c6422ea051010ba4272e401.json
CBCROMU_0005101,1,7,61,8c9bc9b766f605978dd12c96d74e9d91eafe9b4d110d2061d80594ed91c62d26.json
CBCROMU_0007301,3,5,20,116cdff9cd91d88b22721a2e7c398391c7cf637f90ec049fa9271f9e5edbfeb2.json
CBCROMU_0009401,1,7,10,ba35a2b7caf8d5c91bb1f494193b4c4b6309ee6fac0f21d88af686e5507d81e7.json
CBNRFIN_0005301,3,5,42,9e48394f64a7914104507dbbd28a97c182c26f3e7485f6a1139b89f749f712b0.json
CBKPRCA_0008701,3,1,33,b3006d6c4b97645e5fcb1ea136cc1d19a2ef313861e45b663aa1bb53f366d0bc.json
CBCROMU_0008801,3,1,54,dc83d9845744e485a048613b09e51a35821aa354d9c008a37069749a5cbbcce0.json
CBKPRCA_0006901,3,5,70,18c3f5bc2661e04ea82154db17393b0a7c549acfab7156728c5727163a9a9f5c.json
CBCROMU_0009601,2,7,6,135991bb629e6cff0b3d721cb3155d3ecac10d70b641a4312b8f7a667ea4ab42.json
CBCROMU_0005401,5,7,40,8c7c8fc73f7b3e8af6e346c88e0f12558f81d92acccb4925d80ac5223e98ea5d.json
CBKPRCA_0008601,5,2,95,7f6d3517d97c2c2cd5e752db199f2d361293cc1618daf298f7278a9f3a711c09.json
CBCROMU_0009201,2,7,2,40528b851dd03dd74dabed25c1a9ccd149bdb402192f013060410301b771426f.json
CBNRFIN_0005901,3,1,38,832a331cefabd73d95ad64477d4df6594d0b5a72c19e129ae4a2c15d98f167d5.json
CBKPRCA_0007701,4,6,84,79b2dbf99e1477fb499c4a81c7c66e89f8fa2ba5cf0b65d9bdf8b9fbf167f266.json
CBKPRCA_0012001,1,6,80,064b58b23d824a46999eede38380c5718511aff52574e2d901bff58f70b28480.json
CBKPRCA_0007101,3,6,3,9e9bf47d155af3bb95a7f619dba1f4df79635772e6b78e57c796b12bb2ed79cf.json
CBKPRCA_0011201,3,4,92,f4dfe739c89889acd322ec3a5288d404746c6596c32378ebb42420b4e386e572.json
CBKPRCA_0008601,1,7,76,670d2f52bcaf07358aca875cb48221cfb090bb3534ef9862c958eb81a00a1f48.json
CBNRFIN_0005601,3,5,75,c7b62ffd6e6fbd27b464fe87f26ad182d73dd420ec58e04fc0a624488d58e318.json
CBKPRCA_0012001,2,1,92,eb85e8de1117b462bd2416e85db88aa8ab9e97204848fc2686c30036f875f303.json
CBCROMU_0007301,5,4,28,c38606f031797853b42f67522b05900ceb62c136fb595f18ea16cb535d890045.json
CBCROMU_0009201,5,3,7,5ed80f72206cd51ebddf0c3adc21e7b5f5bbca476073991430b501f99c4690dc.json
CBNRFIN_0006501,1,3,60,cf9cb7a1ca133c290fc48c390c639f84f473391509a0ec6e7f9c8c318c75d618.json
CBCROMU_0004601,2,3,53,63c6fcb799917266abe57584edacae72754ee0f752ceb5b8ae5c6bbb05fe0126.json
CBCROMU_0007301,5,1,31,33ac4f98d369979fae87995dbd3b14a3f2ba7a553f04ab5b4d4f91cf4c0bb3a9.json
CBKPRCA_0009901,2,1,54,8cf7387a0bc2d17480ba705e13ea53d752e6ace8424fbce0b90dddf407569a5e.json
CBKPRCA_0006501,5,7,32,bc8827d55933830909e544dedc5b6e42206fe5d637eeb17e0eebf381039484b6.json
CBKPRCA_0006901,1,6,75,442c9ba329930f23752196ecf1f3dcf3a010b9870d91555f9fc407191f475fd1.json
CBCROMU_0004801,3,6,41,2c46fd7b0358f61426e8704e9d562833d0f9e645076044a7de4fdf24587d65c2.json
CBKPRCA_0007901,1,3,44,c62f23b641744a40a2df7dd9262427220d64d6048fd02c2aceae676233b490fb.json
CBKPRCA_0012001,1,4,93,89cc8cc3571af663de8277bb95becb21ff7b9d481e7f2d6c54820f1e9dd546ca.json
CBNRFIN_0005301,2,3,38,5292c2ae51fd2a1135707026c953b24ea8ec1acb6221532d7b7e105e855c420e.json
CBNRFIN_0006901,1,6,2,435a9a3a4349783a6d10f2183db29835d8e9c30a9cee8ac229e8789c390d9a29.json
CBCROMU_0005501,1,2,1,770496c86786177d8f3cb9534be37ddf3e63cfac81d2098a972e8e760f724fce.json
CBNRFIN_0005501,5,2,31,e6aef73acfe518cbd0881cb7a403aa478517b8d0437d8943f808a41c0352a4f0.json
CBCROMU_0005101,3,5,60,87449a3228fbf6f0913d5a0469a73c480c5e615e196ae83d3760d4baccca0a63.json
CBCROMU_0006601,3,5,92,0a16387cbba7812f44924aa206b73b118e3d12c5b3f9a95edd8c10e26ee35d85.json
CBCROMU_0004701,3,6,74,5ca56c1b72327f4e2685174236fdd407b832d41978cecb1f5aaaecba12807cc9.json
CBNRFIN_0005401,3,1,46,d04a807a08373d6eb32c6cd552d9afd32b84bbf0739c868171b6bd1bf1e9ca8f.json
CBCROMU_0007301,2,1,25,302b48dc974b172aa7f63658f3e2242dee441a15fec2462c7726abd7198074b9.json
CBCROMU_0009501,1,7,11,dda4681881018c9e7550827234d63b9f0b88e74bee5a2816ebd1baa21934e183.json
CBKPRCA_0012001,2,3,79,7c0a329a8a33ae5009573cd935be07ff1cc93af8fb2fd91e880700e942ba2f11.json
CBCROMU_0009701,5,1,17,c9b39aad341d620b7f6b2dfa060a187f315410fc7ac80fc85420ce5b586d444d.json
CBKPRCA_0010001,1,5,58,67ac319e73355f02dc44fff118e71f34caaecd19bd535338a155e80bc73e3f34.json
CBKPRCA_0006901,2,4,89,59e054d8a1fd60ba0ade957ce55e972555fdefa8285501ce5ee8dcc294bc85b3.json
CBNRFIN_0004301,1,2,63,403702592ee229a1ddc01933aac095eea59b2d3cd24870a0771bbb0a07568814.json
CBCROMU_0009601,5,7,21,5b9ef4adfaffed66a77d2f6d6c4fbfea7ee4ab59bfb46998c796ba2a3c8ee209.json
CBKPRCA_0010201,2,1,16,bdbb1c7a39ed34b23f94f0ef386e35192366faaadc9780026840a95aaa90276d.json
CBCROMU_0005701,2,4,50,d3eb01ca1631c003978f13c2e7a2533d1f118d8d1c739f54c5d11fcf2810df08.json
CBNRFIN_0004401,1,7,59,4940ed7aa1131756759c0e488c6c68d170a3cf56306f05b1e6cffc264ac9cf65.json
CBKPRCA_0007101,1,3,11,fe0e23250135b7e12d26be7d198ba445d1bb50a6498e5b431a5a9ab9b43146b0.json
CBNRFIN_0005101,1,2,53,4ceb43cbd5f2e5286e7ed5ba464e39b431fdfb6071a95c07f6145ecdf77968f2.json
CBKPRCA_0006901,5,1,90,a570feadd2c1e0cfaaca90aa49ebe74e6cef604052c1c4561cd05c18e2dd8676.json
CBNRFIN_0004901,5,6,7,e5db77833d9449c891b28ee8571307fe8f833db417685a6c448913c16d031bab.json
CBNRFIN_0004401,2,5,61,1281726057b987440a3e6703696c1ed968a72f7bd86c24f2e7177ce24deaae9d.json
CBCROMU_0005401,1,3,37,93e3b38d464dc422daf0362758d43fb61ee9d62fdd01100ff0e584a1bc9d91fe.json
CBKPRCA_0009701,1,5,18,47636ea13f2a5992bb6625fb9536e9f3a5cab7f253cf1e76161056fb2960f206.json
CBKPRCA_0011201,2,7,95,3765497a8361c6dfa63ede04ae42fd7dc073cb9c3c7e36ee81e0efd0653eda04.json
CBCROMU_0006601,1,5,87,44bd2ce447f52a7d20aa2ebcc222735a15fa0f1f5e3fa4f0bd1d87f9678c4491.json
CBCROMU_0008201,1,3,37,ffbb6ef5fef9e497b6434ff5d7bcc92443bd0560f81761cc1f6967a4f449c746.json
CBNRFIN_0005201,4,6,75,17772c36cfc8bad14696845f9188d9c0d417eeec95d1151a4d0465cfa4a7881f.json
CBNRFIN_0007101,3,7,29,2456a57902e9623d67bd39d209c3475cc3c8c0e96a97f54f089873af12e5f423.json
CBNRFIN_0004501,1,3,25,1d91f3cbe1c9ef7a14eed8b6d1ca5aa3f6985730cb0aba90a4400815b4e9e4b9.json
CBKPRCA_0008101,3,5,30,82de22331667eecb18ab78ab9e1bf11f6e00126b91f3ef7d7c3f7b8c80dc9bd9.json
CBKPRCA_0009302,1,4,38,83667a80cd5048e9bb1028ca7641a647b2367491973a942ff7bb496994b9020c.json
CBCROMU_0005701,3,5,59,10b18e98e0cceecccfeaae17adfa80c75fa125b781a349aa8076cae5273a42b7.json
CBKPRCA_0006801,2,1,83,a19853dd4b9bac4eb4ed9939fef396a91d95cfeafa8eac65e20022e86e9796ac.json
CBKPRCA_0006801,2,7,91,28030356957d7fd5b297c59d4a6d21c7102a696732c78c6f4878f52a38fb2f0e.json
CBKPRCA_0006901,1,4,76,750c8933f9a54ef7c8455d6fa674bee0988e0b1d1954508b37f64c63429a44d1.json
CBNRFIN_0006301,6,1,58,7eb1bff7c43d7ad9effcd77f0eb0302cdda454349687a24bbf0038fb215c6c18.json
CBCROMU_0005401,5,2,34,18dd2c4d558d763729d957382d95cdc3ba600d94b68dae96c3898374996fe8dc.json
CBNRFIN_0006101,2,6,34,e96a475bab95d9652c1d36c5ed3b9833c4f8f607b921403bbbf40abc3fcdf3d4.json
CBNRFIN_0005901,6,3,44,8a83a1bf478e6062df5528bff8f6e35404b84880b8e4089e283c0c850332e94b.json
CBNRFIN_0004901,5,4,7,b836c19f3fd0552eedca2595619bc42d98ec479dcb1e5daee54878b11d946e98.json
CBCROMU_0005501,2,7,15,ac8468d2d0fed0dc857aa2d1736b172d275f4e06db54ea575151a6bcf5af1ece.json
CBYAN01_0001501,3,2,68,229ec259cbc78acca0e4e31f06b38180ef866ef07d612b3a2c841052372653fb.json
CBCROMU_0007701,2,5,79,c3ff07ed3a54ed3b70fddc9f675defa07050b99dc86ea39d48c580c6c059b846.json
CBCROMU_0006401,1,6,10,9e54a6a5452bee138498b2a51b6cbff52ce9d7b05948ba864b4bdf05721daabc.json
CBNRFIN_0005901,1,2,38,7f39579dc58fbcca772b343cbb212ad8f5d65b71db633a556f805d5c01ceb7f0.json
CBNRFIN_0005501,3,1,29,441787f843a76b7c4914b95053005d57b2591cc355c8c5c97380fe1f67f005a9.json
CBCROMU_0009601,3,2,13,0239d1558625f9aa54bf067ba4c3b46e043a3b1d761fa2c16ec5c3b9b004edc8.json
CBKPRCA_0007101,5,3,12,4f1d31391325d6bfbd732e6395f76d99fecf79d0ddcc8f89f9a5a225a4371d0f.json
CBCROMU_0008201,5,7,33,53db445f63f60e17e412f726321cf6ec3865918c96751b6ebb9078173deb25f8.json
CBKPRCA_0009901,3,1,59,a907546964f2c9150133d471115acacc987b9f2ba1ce2f04420933e50bc96346.json
CBCROMU_0007801,3,1,88,ac6b2639349be5d2d1b10c40eec20f80da482c2c6ffed2f275a8a4842a0d59f6.json
CBKPRCA_0009901,3,6,64,6bacab49f57fb8dbdd9db48487f8c85cead11f808e7cf9bb27c2e5996110c523.json
CBKPRCA_0007101,2,4,8,45c5755c87cb4c8207fab5f4d9199657ffe0431b4247cfe34ad52a7be99eb0d5.json
CBKPRCA_0006801,3,1,89,efd99ddc6fdc127da9a1201ac469f71d9488974d35e594511596336efe265487.json
CBCROMU_0007901,3,5,68,17dc0e85496f552da21e74de88030f3707406e32e78360394057541c7fe87c5a.json
CBNRFIN_0004501,1,5,27,e8201f4197529435be8280fa9e4cc6ac038d27cb08242047a5bc2fbf28947ecc.json
CBCROMU_0009501,1,2,4,77e310144cd5abc1e9ceeb1bc0af504c0dbda95618f6fd230935091c2c9dc6f3.json
CBKPRCA_0007504,2,5,12,34b158f494484500181fa22b04588b1da78bf3fb218eb1b92b58b5cf4583fa14.json
CBNRFIN_0004901,5,1,13,224c14ddb3ff1037b45dd303b0ae95462775b5337c2804a519df3d6bccf4b943.json
CBNRFIN_0004601,3,1,56,46ccb39ac25cc3b7b54672339906d8ed347b5274b6369156801a1dbf044d7f1b.json
CBYAN01_0001601,3,5,94,a9a90db174c58a0946df12e8f07f797f78efb38c9aed294d6699573486e213d6.json
CBCROMU_0006601,2,1,92,5e1fc7aaacdc81c27bb36c4e942b5655763c00a26fc13410e428148b168925b2.json
CBKPRCA_0009401,3,1,70,0c1454d06c4765df7e32322dbc6a0af53b446b1f5361889142c6c3430fd5f737.json
CBNRFIN_0004601,1,7,54,7a42f5ef3dd3499bec7a54d75732d83bdb0e4d64cbfa2b67fc7ad7de123b94c3.json
CBCROMU_0009501,3,5,8,1112787a697b30ae6e0f84805416e03e16dafbaba331fddb5a1cc34b35382b91.json
