CROMU_00096,5,2,2,10,6,2760261320-5ff15936a39173b5d01a89cea943fedb74b81c1a14e6673d46d1d5d0f47325e9.pov
CROMU_00094,4,2,2,10,5,1424130266-791ff7cb0b60cb4677d249fc6b6d22e001ef9cb621e7aea1d12a5038e1284bda.pov
CROMU_00094,7,2,1,10,4,1424130266-b641c484095537ac61914b93463b37e8eaf86ee207d2d269743a73f7a4e8ab8a.pov
CROMU_00094,7,2,1,10,2,1424130266-b641c484095537ac61914b93463b37e8eaf86ee207d2d269743a73f7a4e8ab8a.pov
CROMU_00094,3,2,2,10,8,1424130266-b04d932adc7fab5cdbbedf9fb00f8d8547e546a040958697a3ae59db4eba3f65.pov
CROMU_00094,3,2,2,10,1,1424130266-b04d932adc7fab5cdbbedf9fb00f8d8547e546a040958697a3ae59db4eba3f65.pov
CROMU_00094,1,2,1,10,4,1424130266-623bf8a06a71b2b77836418c6ff671572510d00a549566f2fc5867d76f251511.pov
CROMU_00096,5,2,2,10,7,2760261320-5ff15936a39173b5d01a89cea943fedb74b81c1a14e6673d46d1d5d0f47325e9.pov
CROMU_00055,4,2,2,10,6,3007107812-cdb72964eb9cf737f75b1a839f3ccf9461097b301a26116339411137b8661ce3.pov
CROMU_00094,6,2,1,10,4,1424130266-67f8d9ea17d2a69e2609ea55bd83a86f5cd0cf9701206cc415b249139e80eaf4.pov
CROMU_00094,4,2,2,10,2,1424130266-791ff7cb0b60cb4677d249fc6b6d22e001ef9cb621e7aea1d12a5038e1284bda.pov
CROMU_00094,6,2,1,10,3,1424130266-67f8d9ea17d2a69e2609ea55bd83a86f5cd0cf9701206cc415b249139e80eaf4.pov
CROMU_00094,4,2,2,10,7,1424130266-791ff7cb0b60cb4677d249fc6b6d22e001ef9cb621e7aea1d12a5038e1284bda.pov
CROMU_00094,5,2,2,10,3,1424130266-d2474c0dc19fc2087d9c413e2fee6eba1039e8de476537d7684f087f9bb5d47c.pov
CROMU_00094,7,2,1,10,10,1424130266-b641c484095537ac61914b93463b37e8eaf86ee207d2d269743a73f7a4e8ab8a.pov
CROMU_00094,3,2,2,10,9,1424130266-b04d932adc7fab5cdbbedf9fb00f8d8547e546a040958697a3ae59db4eba3f65.pov
CROMU_00096,5,2,2,10,1,2760261320-5ff15936a39173b5d01a89cea943fedb74b81c1a14e6673d46d1d5d0f47325e9.pov
CROMU_00055,6,2,2,10,7,3007107812-151424aa722b509732a268fb2ca623533ede75d19fff47f00b11babcac029b2d.pov
CROMU_00096,5,2,2,10,3,2760261320-5ff15936a39173b5d01a89cea943fedb74b81c1a14e6673d46d1d5d0f47325e9.pov
CROMU_00055,4,2,2,10,10,3007107812-cdb72964eb9cf737f75b1a839f3ccf9461097b301a26116339411137b8661ce3.pov
CROMU_00094,3,2,2,10,3,1424130266-b04d932adc7fab5cdbbedf9fb00f8d8547e546a040958697a3ae59db4eba3f65.pov
CROMU_00064,3,2,2,10,3,1906881742-500a64b23d057f7e64aceca8bee13a52844a89898c69e9587de8ca19e636eae2.pov
CROMU_00064,5,2,2,10,1,1906881742-f0f03823c8322f1abf6dab69d9c1afb2358d12d85bc94e11245f2f843d19e191.pov
CROMU_00094,4,2,2,10,3,1424130266-791ff7cb0b60cb4677d249fc6b6d22e001ef9cb621e7aea1d12a5038e1284bda.pov
CROMU_00094,7,2,1,10,3,1424130266-b641c484095537ac61914b93463b37e8eaf86ee207d2d269743a73f7a4e8ab8a.pov
CROMU_00055,4,2,2,10,5,3007107812-cdb72964eb9cf737f75b1a839f3ccf9461097b301a26116339411137b8661ce3.pov
CROMU_00096,5,2,2,10,8,2760261320-5ff15936a39173b5d01a89cea943fedb74b81c1a14e6673d46d1d5d0f47325e9.pov
CROMU_00094,5,2,2,10,1,1424130266-d2474c0dc19fc2087d9c413e2fee6eba1039e8de476537d7684f087f9bb5d47c.pov
CROMU_00055,3,2,2,10,2,3007107812-1a8574935254f9e29ceef474d725141be51589b3f4a18b6e3c45171de8cc7697.pov
CROMU_00094,6,2,1,10,6,1424130266-67f8d9ea17d2a69e2609ea55bd83a86f5cd0cf9701206cc415b249139e80eaf4.pov
CROMU_00096,5,2,2,10,2,2760261320-5ff15936a39173b5d01a89cea943fedb74b81c1a14e6673d46d1d5d0f47325e9.pov
CROMU_00055,5,2,1,10,3,3007107812-4f9b0bcfdd3b7fe13c6be1d562a46308180b55e89c5c5d63cd2ed5f52e79156f.pov
CROMU_00055,4,2,2,10,7,3007107812-cdb72964eb9cf737f75b1a839f3ccf9461097b301a26116339411137b8661ce3.pov
CROMU_00055,4,2,2,10,9,3007107812-cdb72964eb9cf737f75b1a839f3ccf9461097b301a26116339411137b8661ce3.pov
CROMU_00096,5,2,2,10,10,2760261320-5ff15936a39173b5d01a89cea943fedb74b81c1a14e6673d46d1d5d0f47325e9.pov
CROMU_00094,1,2,1,10,8,1424130266-623bf8a06a71b2b77836418c6ff671572510d00a549566f2fc5867d76f251511.pov
CROMU_00055,5,2,1,10,2,3007107812-4f9b0bcfdd3b7fe13c6be1d562a46308180b55e89c5c5d63cd2ed5f52e79156f.pov
CROMU_00096,5,2,2,10,4,2760261320-5ff15936a39173b5d01a89cea943fedb74b81c1a14e6673d46d1d5d0f47325e9.pov
CROMU_00094,5,2,2,10,2,1424130266-d2474c0dc19fc2087d9c413e2fee6eba1039e8de476537d7684f087f9bb5d47c.pov
CROMU_00094,4,2,2,10,4,1424130266-791ff7cb0b60cb4677d249fc6b6d22e001ef9cb621e7aea1d12a5038e1284bda.pov
CROMU_00064,5,2,2,10,2,1906881742-f0f03823c8322f1abf6dab69d9c1afb2358d12d85bc94e11245f2f843d19e191.pov
CROMU_00055,4,2,2,10,4,3007107812-cdb72964eb9cf737f75b1a839f3ccf9461097b301a26116339411137b8661ce3.pov
CROMU_00096,5,2,2,10,9,2760261320-5ff15936a39173b5d01a89cea943fedb74b81c1a14e6673d46d1d5d0f47325e9.pov
CROMU_00094,7,2,1,10,7,1424130266-b641c484095537ac61914b93463b37e8eaf86ee207d2d269743a73f7a4e8ab8a.pov
CROMU_00094,6,2,1,10,1,1424130266-67f8d9ea17d2a69e2609ea55bd83a86f5cd0cf9701206cc415b249139e80eaf4.pov
CROMU_00094,6,2,1,10,2,1424130266-67f8d9ea17d2a69e2609ea55bd83a86f5cd0cf9701206cc415b249139e80eaf4.pov
CROMU_00094,6,2,1,10,9,1424130266-67f8d9ea17d2a69e2609ea55bd83a86f5cd0cf9701206cc415b249139e80eaf4.pov
CROMU_00055,3,2,2,10,6,3007107812-1a8574935254f9e29ceef474d725141be51589b3f4a18b6e3c45171de8cc7697.pov
CROMU_00055,4,2,2,10,1,3007107812-cdb72964eb9cf737f75b1a839f3ccf9461097b301a26116339411137b8661ce3.pov
CROMU_00094,7,2,1,10,5,1424130266-b641c484095537ac61914b93463b37e8eaf86ee207d2d269743a73f7a4e8ab8a.pov
CROMU_00055,6,4,2,10,10,3007107812-d5b16d584a103cc5b339529dc61736e572837455040827e845502a155365483d.pov
CROMU_00055,6,4,2,10,5,3007107812-d5b16d584a103cc5b339529dc61736e572837455040827e845502a155365483d.pov
CROMU_00055,6,4,2,10,8,3007107812-d5b16d584a103cc5b339529dc61736e572837455040827e845502a155365483d.pov
CROMU_00055,5,4,2,10,1,3007107812-4bd97ad75a381bea14f0e37a930fdb80f98553c7c579c77f63184d36a2f5467b.pov
CROMU_00055,6,4,2,10,3,3007107812-d5b16d584a103cc5b339529dc61736e572837455040827e845502a155365483d.pov
CROMU_00055,6,4,2,10,4,3007107812-d5b16d584a103cc5b339529dc61736e572837455040827e845502a155365483d.pov
CROMU_00055,6,4,2,10,9,3007107812-d5b16d584a103cc5b339529dc61736e572837455040827e845502a155365483d.pov
CROMU_00055,6,4,2,10,6,3007107812-d5b16d584a103cc5b339529dc61736e572837455040827e845502a155365483d.pov
CROMU_00055,6,4,2,10,2,3007107812-d5b16d584a103cc5b339529dc61736e572837455040827e845502a155365483d.pov
CROMU_00055,6,4,2,10,1,3007107812-d5b16d584a103cc5b339529dc61736e572837455040827e845502a155365483d.pov
CROMU_00097,5,4,2,10,2,1204538468-2c8d00ac13a72c373e90981b43f5f44a1fbcf4f0b89a7521656a48c7c12f2d2e.pov
CROMU_00055,6,4,2,10,7,3007107812-d5b16d584a103cc5b339529dc61736e572837455040827e845502a155365483d.pov
CROMU_00097,5,4,2,10,3,1204538468-2c8d00ac13a72c373e90981b43f5f44a1fbcf4f0b89a7521656a48c7c12f2d2e.pov
CROMU_00055,3,4,2,10,2,3007107812-561a8fd5bbd2fae6bc2cb66a93c9b3c01a7aa72ca800f1d6c56e555d885a1557.pov
CROMU_00055,5,4,2,10,3,3007107812-4bd97ad75a381bea14f0e37a930fdb80f98553c7c579c77f63184d36a2f5467b.pov
CROMU_00055,5,4,2,10,2,3007107812-4bd97ad75a381bea14f0e37a930fdb80f98553c7c579c77f63184d36a2f5467b.pov
CROMU_00097,5,4,2,10,1,1204538468-2c8d00ac13a72c373e90981b43f5f44a1fbcf4f0b89a7521656a48c7c12f2d2e.pov
CROMU_00055,3,4,2,10,6,3007107812-561a8fd5bbd2fae6bc2cb66a93c9b3c01a7aa72ca800f1d6c56e555d885a1557.pov
CROMU_00055,6,5,2,10,10,3007107812-6890f670424e555448f4d4c7bfc81d7cf77b0bbc107d9684cf4263c87386955b.pov
CROMU_00055,6,5,2,10,5,3007107812-6890f670424e555448f4d4c7bfc81d7cf77b0bbc107d9684cf4263c87386955b.pov
CROMU_00055,6,5,2,10,8,3007107812-6890f670424e555448f4d4c7bfc81d7cf77b0bbc107d9684cf4263c87386955b.pov
CROMU_00055,6,5,2,10,3,3007107812-6890f670424e555448f4d4c7bfc81d7cf77b0bbc107d9684cf4263c87386955b.pov
CROMU_00055,4,5,2,10,3,3007107812-b4183c21e1015157994a25acfda48b39f4c11b3e6a9bc77361ed305d5dc78d98.pov
CROMU_00055,6,5,2,10,4,3007107812-6890f670424e555448f4d4c7bfc81d7cf77b0bbc107d9684cf4263c87386955b.pov
CROMU_00055,6,5,2,10,9,3007107812-6890f670424e555448f4d4c7bfc81d7cf77b0bbc107d9684cf4263c87386955b.pov
CROMU_00055,6,5,2,10,6,3007107812-6890f670424e555448f4d4c7bfc81d7cf77b0bbc107d9684cf4263c87386955b.pov
CROMU_00055,6,5,2,10,2,3007107812-6890f670424e555448f4d4c7bfc81d7cf77b0bbc107d9684cf4263c87386955b.pov
CROMU_00055,6,5,2,10,1,3007107812-6890f670424e555448f4d4c7bfc81d7cf77b0bbc107d9684cf4263c87386955b.pov
CROMU_00055,4,5,2,10,6,3007107812-b4183c21e1015157994a25acfda48b39f4c11b3e6a9bc77361ed305d5dc78d98.pov
CROMU_00055,4,5,2,10,8,3007107812-b4183c21e1015157994a25acfda48b39f4c11b3e6a9bc77361ed305d5dc78d98.pov
CROMU_00055,6,5,2,10,7,3007107812-6890f670424e555448f4d4c7bfc81d7cf77b0bbc107d9684cf4263c87386955b.pov
CROMU_00055,4,5,2,10,10,3007107812-b4183c21e1015157994a25acfda48b39f4c11b3e6a9bc77361ed305d5dc78d98.pov
CROMU_00055,4,5,2,10,5,3007107812-b4183c21e1015157994a25acfda48b39f4c11b3e6a9bc77361ed305d5dc78d98.pov
CROMU_00055,3,5,2,10,2,3007107812-0cc65864f9ff726bee15caccfec946054ef01ce224c532a71ca234972780b68b.pov
CROMU_00055,4,5,2,10,7,3007107812-b4183c21e1015157994a25acfda48b39f4c11b3e6a9bc77361ed305d5dc78d98.pov
CROMU_00055,4,5,2,10,9,3007107812-b4183c21e1015157994a25acfda48b39f4c11b3e6a9bc77361ed305d5dc78d98.pov
CROMU_00055,4,5,2,10,4,3007107812-b4183c21e1015157994a25acfda48b39f4c11b3e6a9bc77361ed305d5dc78d98.pov
CROMU_00055,4,5,2,10,2,3007107812-b4183c21e1015157994a25acfda48b39f4c11b3e6a9bc77361ed305d5dc78d98.pov
CROMU_00055,3,5,2,10,6,3007107812-0cc65864f9ff726bee15caccfec946054ef01ce224c532a71ca234972780b68b.pov
CROMU_00055,4,5,2,10,1,3007107812-b4183c21e1015157994a25acfda48b39f4c11b3e6a9bc77361ed305d5dc78d98.pov
CROMU_00055,4,6,2,10,3,3007107812-2bb6651510d404c3b0f4682fb7197cd459e63f98608ad17c6012e7882f88cb56.pov
CROMU_00055,4,6,2,10,6,3007107812-2bb6651510d404c3b0f4682fb7197cd459e63f98608ad17c6012e7882f88cb56.pov
CROMU_00055,4,6,2,10,8,3007107812-2bb6651510d404c3b0f4682fb7197cd459e63f98608ad17c6012e7882f88cb56.pov
CROMU_00055,4,6,2,10,10,3007107812-2bb6651510d404c3b0f4682fb7197cd459e63f98608ad17c6012e7882f88cb56.pov
CROMU_00055,4,6,2,10,5,3007107812-2bb6651510d404c3b0f4682fb7197cd459e63f98608ad17c6012e7882f88cb56.pov
CROMU_00055,3,6,2,10,2,3007107812-34e8cd915637476def3bf6a17bb707ee690ab561dc28538355815e196edd92b5.pov
CROMU_00055,4,6,2,10,7,3007107812-2bb6651510d404c3b0f4682fb7197cd459e63f98608ad17c6012e7882f88cb56.pov
CROMU_00055,4,6,2,10,9,3007107812-2bb6651510d404c3b0f4682fb7197cd459e63f98608ad17c6012e7882f88cb56.pov
CROMU_00055,4,6,2,10,4,3007107812-2bb6651510d404c3b0f4682fb7197cd459e63f98608ad17c6012e7882f88cb56.pov
CROMU_00055,4,6,2,10,2,3007107812-2bb6651510d404c3b0f4682fb7197cd459e63f98608ad17c6012e7882f88cb56.pov
CROMU_00055,3,6,2,10,6,3007107812-34e8cd915637476def3bf6a17bb707ee690ab561dc28538355815e196edd92b5.pov
CROMU_00055,4,6,2,10,1,3007107812-2bb6651510d404c3b0f4682fb7197cd459e63f98608ad17c6012e7882f88cb56.pov
CROMU_00055,2,1,2,11,8,3007107812-96f1626b1cb82fe89a1a5c6efbedbc714bd4499532f0c26486c6a9afe3f9889b.pov
CROMU_00055,6,1,2,11,10,3007107812-8ee47856369b153a041d1a483120d5995a5564c46714d7bc97866f62f15aa618.pov
CROMU_00055,6,1,2,11,1,3007107812-8ee47856369b153a041d1a483120d5995a5564c46714d7bc97866f62f15aa618.pov
CROMU_00055,6,1,2,11,3,3007107812-8ee47856369b153a041d1a483120d5995a5564c46714d7bc97866f62f15aa618.pov
CROMU_00055,3,1,2,11,7,3007107812-8e03cdb331ad1be0e5bc62eb00fe750dbc440b77f7faa5d39dc3390b8d8f90db.pov
CROMU_00055,6,1,2,11,7,3007107812-8ee47856369b153a041d1a483120d5995a5564c46714d7bc97866f62f15aa618.pov
CROMU_00055,6,1,2,11,2,3007107812-8ee47856369b153a041d1a483120d5995a5564c46714d7bc97866f62f15aa618.pov
CROMU_00055,6,1,2,11,5,3007107812-8ee47856369b153a041d1a483120d5995a5564c46714d7bc97866f62f15aa618.pov
CROMU_00055,6,1,2,11,8,3007107812-8ee47856369b153a041d1a483120d5995a5564c46714d7bc97866f62f15aa618.pov
CROMU_00055,6,1,2,11,9,3007107812-8ee47856369b153a041d1a483120d5995a5564c46714d7bc97866f62f15aa618.pov
CROMU_00055,6,1,2,11,6,3007107812-8ee47856369b153a041d1a483120d5995a5564c46714d7bc97866f62f15aa618.pov
CROMU_00055,2,1,2,11,3,3007107812-96f1626b1cb82fe89a1a5c6efbedbc714bd4499532f0c26486c6a9afe3f9889b.pov
CROMU_00096,5,1,2,11,2,2760261320-b8f79fade460536dd81f5d042b43d6210a46fc224a4c3fbdd035fcfc24f56133.pov
CROMU_00055,2,1,2,11,4,3007107812-96f1626b1cb82fe89a1a5c6efbedbc714bd4499532f0c26486c6a9afe3f9889b.pov
CROMU_00055,2,1,2,11,6,3007107812-96f1626b1cb82fe89a1a5c6efbedbc714bd4499532f0c26486c6a9afe3f9889b.pov
CROMU_00055,2,1,2,11,7,3007107812-96f1626b1cb82fe89a1a5c6efbedbc714bd4499532f0c26486c6a9afe3f9889b.pov
CROMU_00055,2,1,2,11,2,3007107812-96f1626b1cb82fe89a1a5c6efbedbc714bd4499532f0c26486c6a9afe3f9889b.pov
CROMU_00095,5,1,1,11,5,1504525286-6d21af2fdd0d5fae42e28ab32141aa662a7c8625b05bd85a4f9ed4c62a945ebc.pov
CROMU_00055,2,1,2,11,1,3007107812-96f1626b1cb82fe89a1a5c6efbedbc714bd4499532f0c26486c6a9afe3f9889b.pov
CROMU_00096,5,1,2,11,1,2760261320-b8f79fade460536dd81f5d042b43d6210a46fc224a4c3fbdd035fcfc24f56133.pov
CROMU_00055,6,1,2,11,4,3007107812-8ee47856369b153a041d1a483120d5995a5564c46714d7bc97866f62f15aa618.pov
CROMU_00096,5,1,2,11,3,2760261320-b8f79fade460536dd81f5d042b43d6210a46fc224a4c3fbdd035fcfc24f56133.pov
CROMU_00094,1,2,1,11,9,1424130266-623bf8a06a71b2b77836418c6ff671572510d00a549566f2fc5867d76f251511.pov
CROMU_00094,7,2,1,11,2,1424130266-b641c484095537ac61914b93463b37e8eaf86ee207d2d269743a73f7a4e8ab8a.pov
CROMU_00094,1,2,1,11,10,1424130266-623bf8a06a71b2b77836418c6ff671572510d00a549566f2fc5867d76f251511.pov
CROMU_00055,5,2,1,11,1,3007107812-4f9b0bcfdd3b7fe13c6be1d562a46308180b55e89c5c5d63cd2ed5f52e79156f.pov
CROMU_00094,4,2,2,11,7,1424130266-0e2c21e124f6b2d3f71e1c08a28bc887671cb742ad34d83629af3791527e2435.pov
CROMU_00055,6,2,2,11,10,3007107812-151424aa722b509732a268fb2ca623533ede75d19fff47f00b11babcac029b2d.pov
CROMU_00055,6,2,2,11,1,3007107812-151424aa722b509732a268fb2ca623533ede75d19fff47f00b11babcac029b2d.pov
CROMU_00094,5,2,2,11,1,1424130266-d2474c0dc19fc2087d9c413e2fee6eba1039e8de476537d7684f087f9bb5d47c.pov
CROMU_00055,6,2,2,11,3,3007107812-151424aa722b509732a268fb2ca623533ede75d19fff47f00b11babcac029b2d.pov
CROMU_00094,1,2,1,11,8,1424130266-623bf8a06a71b2b77836418c6ff671572510d00a549566f2fc5867d76f251511.pov
CROMU_00055,3,2,2,11,7,3007107812-1a8574935254f9e29ceef474d725141be51589b3f4a18b6e3c45171de8cc7697.pov
CROMU_00055,6,2,2,11,7,3007107812-151424aa722b509732a268fb2ca623533ede75d19fff47f00b11babcac029b2d.pov
CROMU_00055,6,2,2,11,2,3007107812-151424aa722b509732a268fb2ca623533ede75d19fff47f00b11babcac029b2d.pov
CROMU_00094,4,2,2,11,5,1424130266-0e2c21e124f6b2d3f71e1c08a28bc887671cb742ad34d83629af3791527e2435.pov
CROMU_00094,6,2,1,11,1,1424130266-67f8d9ea17d2a69e2609ea55bd83a86f5cd0cf9701206cc415b249139e80eaf4.pov
CROMU_00094,6,2,1,11,3,1424130266-67f8d9ea17d2a69e2609ea55bd83a86f5cd0cf9701206cc415b249139e80eaf4.pov
CROMU_00055,3,2,2,11,3,3007107812-1a8574935254f9e29ceef474d725141be51589b3f4a18b6e3c45171de8cc7697.pov
CROMU_00064,5,2,2,11,2,1906881742-f0f03823c8322f1abf6dab69d9c1afb2358d12d85bc94e11245f2f843d19e191.pov
